157,-0.079549
158,0.79582
159,0.93952
160,0.21943
161,-0.70241
162,-0.97845
163,-0.35491
164,0.59493
165,0.9978
166,0.48329
167,-0.47555
168,-0.99717
169,-0.602
170,0.34665
171,0.97659
172,0.70866
173,-0.21081
174,-0.93646
175,-0.80113
176,0.070752
177,0.87759
178,0.87758
179,0.070722
180,-0.80115
181,-0.93645
182,-0.21078
183,0.70868
184,0.97658
185,0.34662
186,-0.60202
187,-0.99717
188,-0.47552
189,0.48332
190,0.9978
191,0.59491
192,-0.35494
193,-0.97846
194,-0.70239
195,0.21945
196,0.93953
197,0.79581
198,-0.079579
199,-0.8818
200,-0.8733
201,-0.06189
202,0.80642
203,0.93331
204,0.20212
205,-0.7149
206,-0.97464
207,-0.33831
208,0.60907
209,0.99647
210,0.46772
211,-0.49105
212,-0.99835
213,-0.58777
214,0.3632
215,0.98025
216,0.69606
217,-0.22808
218,-0.94252
219,-0.79041
220,0.088399
221,0.88594
222,0.86895
223,0.053053
224,-0.81162
225,-0.93009
226,-0.19344
227,0.72106
228,0.97262
229,0.32996
230,-0.61606
231,-0.99568
232,-0.45988
233,0.49874
234,0.99882
235,0.58059
236,-0.37143
237,-0.98196
238,-0.68968
239,0.23669
240,0.94545
241,0.78496
242,-0.097212
243,-0.89001
244,-0.86454
245,-0.044213
246,0.81676
247,0.92681
248,0.18475
249,-0.72716
250,-0.97053
251,-0.32159
252,0.62301
253,0.99482
254,0.452
255,-0.50639
256,-0.99921
257,-0.57336
258,0.37964
259,0.98359
260,0.68324
261,-0.24528
262,-0.94829
263,-0.77945
264,0.10602
265,0.89401
266,0.86005
267,0.035368
268,-0.82184
269,-0.92345
270,-0.17605
271,0.73321
272,0.96836
273,0.3132
274,-0.62991
275,-0.99389
276,-0.44409
277,0.514
278,0.99952
279,0.56608
280,-0.38781
281,-0.98515
282,-0.67675
283,0.25385
284,0.95106
285,0.77387
286,-0.11481
287,-0.89794
288,-0.8555
289,-0.026521
290,0.82685
291,0.92001
292,0.16733
293,-0.7392
294,-0.96611
295,-0.30478
296,0.63676
297,0.99287
298,0.43614
299,-0.52158
300,-0.99976
301,-0.55876
302,0.39595
303,0.98663
304,0.67021
305,-0.2624
306,-0.95376
307,-0.76824
308,0.1236
309,0.9018
310,0.85089
311,0.017672
312,-0.83179
313,-0.91651
314,-0.15859
315,0.74513
316,0.96379
317,0.29634
318,-0.64356
319,-0.99177
320,-0.42816
321,0.52911
322,0.99991
323,0.5514
324,-0.40407
325,-0.98804
326,-0.66361
327,0.27093
328,0.95638
329,0.76254
330,-0.13238
331,-0.90559
332,-0.8462
333,-0.0088212
334,0.83667
335,0.91293
336,0.14985
337,-0.75101
338,-0.96139
339,-0.28787
340,0.65031
341,0.9906
342,0.42014
343,-0.5366
344,-0.99999
345,-0.544
346,0.41215
347,0.98936
348,0.65696
349,-0.27944
350,-0.95893
351,-0.75678
352,0.14115
353,0.90931
354,0.84145
355,-3.0144e-05
356,-0.84149
357,-0.90928
358,-0.14109
359,0.75682
360,0.95892
361,0.27939
362,-0.65701
363,-0.98935
364,-0.41209
365,0.54405
366,0.99999
367,0.53655
368,-0.42019
369,-0.99061
370,-0.65026
371,0.28793
372,0.96141
373,0.75097
374,-0.14991
375,-0.91296
376,-0.83664
377,0.0088815
378,0.84624
379,0.90557
380,0.13232
381,-0.76258
382,-0.95637
383,-0.27088
384,0.66366
385,0.98803
386,0.40401
387,-0.55145
388,-0.99991
389,-0.52906
390,0.42821
391,0.99178
392,0.64352
393,-0.2964
394,-0.9638
395,-0.74509
396,0.15865
397,0.91653
398,0.83176
399,-0.017732
400,-0.85092
401,-0.90178
402,-0.12354
403,0.76827
404,0.95374
405,0.26235
406,-0.67025
407,-0.98662
408,-0.3959
409,0.55881
410,0.99975
411,0.52153
412,-0.43619
413,-0.99288
414,-0.63671
415,0.30484
416,0.96613
417,0.73916
418,-0.16739
419,-0.92004
420,-0.82681
421,0.026581
422,0.85554
423,0.89791
424,0.11475
425,-0.77391
426,-0.95105
427,-0.25379
428,0.67679
429,0.98514
430,0.38775
431,-0.56613
432,-0.99952
433,-0.51395
434,0.44414
435,0.99389
436,0.62986
437,-0.31326
438,-0.96837
439,-0.73317
440,0.17611
441,0.92347
442,0.8218
443,-0.035428
444,-0.86008
445,-0.89398
446,-0.10596
447,0.77948
448,0.94827
449,0.24522
450,-0.68328
451,-0.98358
452,-0.37958
453,0.57341
454,0.99921
455,0.50634
456,-0.45205
457,-0.99483
458,-0.62297
459,0.32165
460,0.97054
461,0.72712
462,-0.18481
463,-0.92683
464,-0.81673
465,0.044273
466,0.86457
467,0.88998
468,0.097152
469,-0.785
470,-0.94543
471,-0.23663
472,0.68972
473,0.98195
474,0.37138
475,-0.58064
476,-0.99881
477,-0.49869
478,0.45993
479,0.99569
480,0.61602
481,-0.33002
482,-0.97264
483,-0.72102
484,0.1935
485,0.93012
486,0.81159
487,-0.053114
488,-0.86898
489,-0.88591
490,-0.088339
491,0.79045
492,0.9425
493,0.22802
494,-0.6961
495,-0.98023
496,-0.36314
497,0.58782
498,0.99834
499,0.491
500,-0.46777
501,-0.99647
502,-0.60902
503,0.33836
504,0.97466
505,0.71486
506,-0.20218
507,-0.93333
508,-0.80638
509,0.06195
510,0.87333
511,0.88177
512,0.079518
513,-0.79584
514,-0.93951
515,-0.2194
516,0.70243
517,0.97844
518,0.35488
519,-0.59496
520,-0.9978
521,-0.48327
522,0.47558
523,0.99718
524,0.60198
525,-0.34668
526,-0.9766
527,-0.70864
528,0.21084
529,0.93647
530,0.80112
531,-0.070782
532,-0.8776
533,-0.87756
534,-0.070692
535,0.80117
536,0.93644
537,0.21075
538,-0.7087
539,-0.97658
540,-0.34659
541,0.60205
542,0.99717
543,0.4755
544,-0.48334
545,-0.9978
546,-0.59488
547,0.35497
548,0.97846
549,0.70236
550,-0.21948
551,-0.93954
552,-0.79579
553,0.079609
554,0.88181
555,0.87328
556,0.06186
557,-0.80644
558,-0.9333
559,-0.20209
560,0.71492
561,0.97464
562,0.33828
563,-0.60909
564,-0.99646
565,-0.46769
566,0.49107
567,0.99835
568,0.58775
569,-0.36323
570,-0.98025
571,-0.69604
572,0.22811
573,0.94253
574,0.7904
575,-0.088429
576,-0.88595
577,-0.86894
578,-0.053023
579,0.81164
580,0.93008
581,0.19341
582,-0.72108
583,-0.97262
584,-0.32993
585,0.61609
586,0.99568
587,0.45985
588,-0.49877
589,-0.99882
590,-0.58056
591,0.37146
592,0.98196
593,0.68965
594,-0.23672
595,-0.94545
596,-0.78494
597,0.097242
598,0.89002
599,0.86452
600,0.044182
601,-0.81678
602,-0.9268
603,-0.18472
604,0.72718
605,0.97052
606,0.32157
607,-0.62304
608,-0.99482
609,-0.45197
610,0.50642
611,0.99921
612,0.57333
613,-0.37966
614,-0.9836
615,-0.68322
616,0.24531
617,0.9483
618,0.77943
619,-0.10605
620,-0.89402
621,-0.86004
622,-0.035338
623,0.82185
624,0.92344
625,0.17602
626,-0.73323
627,-0.96835
628,-0.31317
629,0.62993
630,0.99388
631,0.44406
632,-0.51403
633,-0.99952
634,-0.56606
635,0.38784
636,0.98516
637,0.67673
638,-0.25388
639,-0.95107
640,-0.77385
641,0.11484
642,0.89795
643,0.85549
644,0.026491
645,-0.82686
646,-0.92
647,-0.1673
648,0.73922
649,0.9661
650,0.30475
651,-0.63678
652,-0.99287
653,-0.43611
654,0.5216
655,0.99976
656,0.55874
657,-0.39598
658,-0.98664
659,-0.67018
660,0.26243
661,0.95377
662,0.76822
663,-0.12363
664,-0.90181
665,-0.85087
666,-0.017642
667,0.83181
668,0.9165
669,0.15856
670,-0.74515
671,-0.96378
672,-0.29631
673,0.64358
674,0.99177
675,0.42813
676,-0.52913
677,-0.99991
678,-0.55138
679,0.40409
680,0.98804
681,0.66359
682,-0.27096
683,-0.95639
684,-0.76252
685,0.13241
686,0.9056
687,0.84619
688,0.008791
689,-0.83669
690,-0.91292
691,-0.14982
692,0.75103
693,0.96138
694,0.28785
695,-0.65033
696,-0.9906
697,-0.42011
698,0.53662
699,0.99999
700,0.54397
701,-0.41217
702,-0.98937
703,-0.65694
704,0.27947
705,0.95894
706,0.75676
707,-0.14118
708,-0.90932
709,-0.84144
710,6.0289e-05
711,0.8415
712,0.90927
713,0.14106
714,-0.75684
715,-0.95891
716,-0.27936
717,0.65703
718,0.98935
719,0.41206
720,-0.54407
721,-0.99999
722,-0.53652
723,0.42022
724,0.99062
725,0.65024
726,-0.28796
727,-0.96141
728,-0.75095
729,0.14994
730,0.91297
731,0.83662
732,-0.0089116
733,-0.84625
734,-0.90555
735,-0.13229
736,0.7626
737,0.95636
738,0.27085
739,-0.66368
740,-0.98802
741,-0.40398
742,0.55148
743,0.99991
744,0.52903
745,-0.42824
746,-0.99179
747,-0.64349
748,0.29643
749,0.96381
750,0.74507
751,-0.15868
752,-0.91655
753,-0.83174
754,0.017762
755,0.85094
756,0.90176
757,0.12351
758,-0.76829
759,-0.95373
760,-0.26232
761,0.67027
762,0.98662
763,0.39587
764,-0.55884
765,-0.99975
766,-0.5215
767,0.43622
768,0.99288
769,0.63669
770,-0.30487
771,-0.96613
772,-0.73914
773,0.16742
774,0.92005
775,0.82679
776,-0.026611
777,-0.85555
778,-0.8979
779,-0.11472
780,0.77393
781,0.95104
782,0.25377
783,-0.67682
784,-0.98514
785,-0.38773
786,0.56616
787,0.99952
788,0.51393
789,-0.44417
790,-0.9939
791,-0.62984
792,0.31329
793,0.96838
794,0.73315
795,-0.17613
796,-0.92348
797,-0.82178
798,0.035459
799,0.8601
800,0.89397
801,0.10593
802,-0.7795
803,-0.94826
804,-0.24519
805,0.68331
806,0.98358
807,0.37955
808,-0.57343
809,-0.9992
810,-0.50631
811,0.45208
812,0.99483
813,0.62294
814,-0.32168
815,-0.97055
816,-0.7271
817,0.18484
818,0.92684
819,0.81671
820,-0.044303
821,-0.86458
822,-0.88997
823,-0.097122
824,0.78502
825,0.94542
826,0.2366
827,-0.68974
828,-0.98194
829,-0.37135
830,0.58066
831,0.99881
832,0.49866
833,-0.45996
834,-0.99569
835,-0.61599
836,0.33005
837,0.97264
838,0.721
839,-0.19353
840,-0.93013
841,-0.81157
842,0.053144
843,0.869
844,0.8859
845,0.088309
846,-0.79047
847,-0.94249
848,-0.22799
849,0.69612
850,0.98023
851,0.36312
852,-0.58784
853,-0.99834
854,-0.49097
855,0.4678
856,0.99647
857,0.609
858,-0.33839
859,-0.97466
860,-0.71483
861,0.20221
862,0.93334
863,0.80636
864,-0.061981
865,-0.87334
866,-0.88176
867,-0.079488
868,0.79586
869,0.9395
870,0.21937
871,-0.70245
872,-0.97844
873,-0.35485
874,0.59498
875,0.99779
876,0.48324
877,-0.4756
878,-0.99718
879,-0.60195
880,0.34671
881,0.9766
882,0.70862
883,-0.21087
884,-0.93648
885,-0.8011
886,0.070812
887,0.87762
888,0.87755
889,0.070662
890,-0.80119
891,-0.93643
892,-0.21072
893,0.70872
894,0.97657
895,0.34656
896,-0.60207
897,-0.99717
898,-0.47547
899,0.48337
900,0.9978
901,0.59486
902,-0.35499
903,-0.97847
904,-0.70234
905,0.21951
906,0.93955
907,0.79577
908,-0.079639
909,-0.88183
910,-0.87327
911,-0.06183
912,0.80645
913,0.93329
914,0.20206
915,-0.71494
916,-0.97463
917,-0.33825
918,0.60912
919,0.99646
920,0.46767
921,-0.4911
922,-0.99835
923,-0.58772
924,0.36326
925,0.98026
926,0.69602
927,-0.22814
928,-0.94254
929,-0.79038
930,0.088459
931,0.88597
932,0.86892
933,0.052993
934,-0.81166
935,-0.93007
936,-0.19338
937,0.7211
938,0.97261
939,0.32991
940,-0.61611
941,-0.99568
942,-0.45982
943,0.49879
944,0.99882
945,0.58054
946,-0.37149
947,-0.98197
948,-0.68963
949,0.23675
950,0.94546
951,0.78492
952,-0.097272
953,-0.89004
954,-0.86451
955,-0.044152
956,0.81679
957,0.92678
958,0.18469
959,-0.7272
960,-0.97051
961,-0.32154
962,0.62306
963,0.99482
964,0.45195
965,-0.50644
966,-0.99921
967,-0.57331
968,0.37969
969,0.9836
970,0.6832
971,-0.24534
972,-0.94831
973,-0.77941
974,0.10608
975,0.89404
976,0.86002
977,0.035308
978,-0.82187
979,-0.92342
980,-0.17599
981,0.73325
982,0.96834
983,0.31314
984,-0.62996
985,-0.99388
986,-0.44403
987,0.51406
988,0.99952
989,0.56603
990,-0.38786
991,-0.98516
992,-0.67671
993,0.25391
994,0.95108
995,0.77383
996,-0.11487
997,-0.89797
998,-0.85547
999,-0.026461
1000,0.82688
